task_id	batch	dependencies	target_files	actions	hunk_ids	unit_ids	unit_ledger	pg18_chinese_source	old_english	new_english	historical_reference	status	acceptance	evidence
F20-2bb24650d0d0	1	"[""P20-INPUT""]"	"[""zh/20/ref/drop_extension.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/drop_extension.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/drop_extension.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/drop_extension.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-2c1daec6cf42	1	"[""P20-INPUT""]"	"[""zh/20/keywords/sql2016-02-nonreserved.txt""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/keywords/sql2016-02-nonreserved.txt	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/keywords/sql2016-02-nonreserved.txt	/Users/vonng/pgsty/pgdoc/en/20/keywords/sql2016-02-nonreserved.txt		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-2d441b24edcd	1	"[""P20-INPUT""]"	"[""zh/20/ref/drop_tstemplate.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/drop_tstemplate.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/drop_tstemplate.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/drop_tstemplate.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-2db621d65dc8	1	"[""P20-INPUT""]"	"[""zh/20/ref/drop_tsdictionary.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/drop_tsdictionary.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/drop_tsdictionary.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/drop_tsdictionary.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-2dc92fd7f7fc	1	"[""P20-INPUT""]"	"[""zh/20/ref/create_role.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/create_role.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/create_role.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/create_role.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-2e0836daf4f9	1	"[""P20-INPUT""]"	"[""zh/20/generic-wal.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/generic-wal.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/generic-wal.sgml	/Users/vonng/pgsty/pgdoc/en/20/generic-wal.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-2fb64ca91530	1	"[""P20-INPUT""]"	"[""zh/20/ref/drop_aggregate.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/drop_aggregate.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/drop_aggregate.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/drop_aggregate.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-301d2ac5d10f	1	"[""P20-INPUT""]"	"[""zh/20/history.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/history.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/history.sgml	/Users/vonng/pgsty/pgdoc/en/20/history.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-30370e5e1f33	1	"[""P20-INPUT""]"	"[""zh/20/ref/drop_tablespace.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/drop_tablespace.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/drop_tablespace.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/drop_tablespace.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-3112a1a0ad50	1	"[""P20-INPUT""]"	"[""zh/20/pgvisibility.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/pgvisibility.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/pgvisibility.sgml	/Users/vonng/pgsty/pgdoc/en/20/pgvisibility.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-3172d7ff7693	1	"[""P20-INPUT""]"	"[""zh/20/rangetypes.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/rangetypes.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/rangetypes.sgml	/Users/vonng/pgsty/pgdoc/en/20/rangetypes.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-334728b998ed	1	"[""P20-INPUT""]"	"[""zh/20/biblio.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/biblio.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/biblio.sgml	/Users/vonng/pgsty/pgdoc/en/20/biblio.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-33869c593c0c	1	"[""P20-INPUT""]"	"[""zh/20/appendix-obsolete-default-roles.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/appendix-obsolete-default-roles.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/appendix-obsolete-default-roles.sgml	/Users/vonng/pgsty/pgdoc/en/20/appendix-obsolete-default-roles.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-34cbc1444b38	1	"[""P20-INPUT""]"	"[""zh/20/color.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/color.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/color.sgml	/Users/vonng/pgsty/pgdoc/en/20/color.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-3694716a3beb	1	"[""P20-INPUT""]"	"[""zh/20/ref/alter_view.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/alter_view.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/alter_view.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/alter_view.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-376546cc74d3	1	"[""P20-INPUT""]"	"[""zh/20/errcodes.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/errcodes.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/errcodes.sgml	/Users/vonng/pgsty/pgdoc/en/20/errcodes.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-3899c731bad4	1	"[""P20-INPUT""]"	"[""zh/20/ref/drop_publication.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/drop_publication.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/drop_publication.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/drop_publication.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-38ecf45fc7ae	1	"[""P20-INPUT""]"	"[""zh/20/ref/drop_table.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/drop_table.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/drop_table.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/drop_table.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-3d2b0a7bded3	1	"[""P20-INPUT""]"	"[""zh/20/install-binaries.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/install-binaries.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/install-binaries.sgml	/Users/vonng/pgsty/pgdoc/en/20/install-binaries.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-3fe0676062cc	1	"[""P20-INPUT""]"	"[""zh/20/appendix-obsolete-pgxlogdump.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/appendix-obsolete-pgxlogdump.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/appendix-obsolete-pgxlogdump.sgml	/Users/vonng/pgsty/pgdoc/en/20/appendix-obsolete-pgxlogdump.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-40f25a8db914	1	"[""P20-INPUT""]"	"[""zh/20/intagg.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/intagg.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/intagg.sgml	/Users/vonng/pgsty/pgdoc/en/20/intagg.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-41c9e8372e59	1	"[""P20-INPUT""]"	"[""zh/20/ref/drop_foreign_table.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/drop_foreign_table.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/drop_foreign_table.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/drop_foreign_table.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-42f06f18e587	1	"[""P20-INPUT""]"	"[""zh/20/ref/dropdb.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/dropdb.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/dropdb.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/dropdb.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-44328fdb1066	1	"[""P20-INPUT""]"	"[""zh/20/stylesheet-html-nochunk.xsl""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/stylesheet-html-nochunk.xsl	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/stylesheet-html-nochunk.xsl	/Users/vonng/pgsty/pgdoc/en/20/stylesheet-html-nochunk.xsl		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-4597baa6da3d	1	"[""P20-INPUT""]"	"[""zh/20/ref/postgres-ref.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/postgres-ref.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/postgres-ref.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/postgres-ref.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-4777f6d9b081	1	"[""P20-INPUT""]"	"[""zh/20/sslinfo.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/sslinfo.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/sslinfo.sgml	/Users/vonng/pgsty/pgdoc/en/20/sslinfo.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-48a213b4452c	1	"[""P20-INPUT""]"	"[""zh/20/ref/deallocate.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/deallocate.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/deallocate.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/deallocate.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-49a1453a19e7	1	"[""P20-INPUT""]"	"[""zh/20/ref/create_extension.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/create_extension.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/create_extension.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/create_extension.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-49bdf35432d4	1	"[""P20-INPUT""]"	"[""zh/20/ref/pg_ctl-ref.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/pg_ctl-ref.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/pg_ctl-ref.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/pg_ctl-ref.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-4ab95f327258	1	"[""P20-INPUT""]"	"[""zh/20/keywords/sql2016-02-reserved.txt""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/keywords/sql2016-02-reserved.txt	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/keywords/sql2016-02-reserved.txt	/Users/vonng/pgsty/pgdoc/en/20/keywords/sql2016-02-reserved.txt		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-4be9df4cef3c	1	"[""P20-INPUT""]"	"[""zh/20/uuid-ossp.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/uuid-ossp.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/uuid-ossp.sgml	/Users/vonng/pgsty/pgdoc/en/20/uuid-ossp.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-4c5356ba4318	1	"[""P20-INPUT""]"	"[""zh/20/images/pagelayout.svg""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/images/pagelayout.svg	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/images/pagelayout.svg	/Users/vonng/pgsty/pgdoc/en/20/images/pagelayout.svg		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
F20-4cceb9dfb0a2	1	"[""P20-INPUT""]"	"[""zh/20/ref/alter_tsdictionary.sgml""]"	"[""copy_unchanged""]"	[]	[]		/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/alter_tsdictionary.sgml	/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/alter_tsdictionary.sgml	/Users/vonng/pgsty/pgdoc/en/20/ref/alter_tsdictionary.sgml		inherited_pending_formal_audit	Verify the existing inherited file hash against inheritance-manifest.tsv; unchanged English is not permission to retranslate. Record baseline exceptions separately.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/inventory.tsv
